x,y_beta,y_omega
0.18046117879269888,0.9493753485435571,0.050442358158832065
0.06227553978928464,0.9937397479591845,0.005888548637012826
0.49655608110952554,0.6471625088987157,0.35262767717388266
0.4257497851434072,0.7506643031587555,0.24899071543837814
0.30458554784318437,0.8663129520108114,0.1331017638135996
0.807048734909465,0.27587799928709666,0.7240221763367191
0.3295790894587569,0.856680342515373,0.14311468936090516
0.15534939045018772,0.9660194445992669,0.0334015617146354
0.5561118453023226,0.6038325623753917,0.3960552541587161
0.6968647613111132,0.3979507455034788,0.6019684560344615
0.8324370738130472,0.23912324219675657,0.7608916267814776
0.43704332741841273,0.7564840484609232,0.24334086450947784
0.15352824033819537,0.9723215603221625,0.027701105324477213
0.4429071019770808,0.742549038138857,0.25747710551802006
0.04662537080194835,0.9972417664538935,0.0027416165642589387
0.6434651230226918,0.5145214480370646,0.48546161545171373
0.8454145179660768,0.23696381588402166,0.7630129110089152
0.7188770520958807,0.387571777533694,0.6123475259668322
0.08684391499015423,0.9906727438845013,0.009292616935101555
0.37361992075340433,0.833556381920866,0.16635428764031793
-1.0024038146224798e-08,0.9999948873057204,-7.012619897304999e-19
0.21591556047419877,0.9289347220342045,0.07068495020763303
0.763063111990739,0.3175058490192206,0.6824836208867043
0.5067149053893247,0.6880829034224699,0.31190683519252793
0.6637781903249654,0.4784091145793697,0.5215780854036849
0.33178812382658535,0.8481441449697515,0.15169918965658913
0.4450805771018789,0.7758720078583878,0.22412796411110858
0.21636993281324848,0.9360101798345775,0.0638889602268251
0.6521053706586297,0.5040888812132355,0.4958988631556443
0.604553189855691,0.5524608908084391,0.4474613369777533
0.09558509178417691,0.9864346352701795,0.013340572897992066
0.6205807797591648,0.5479534196236931,0.45193844950270257
0.07092571910986067,0.9931960422885303,0.006749165397876177
0.022975296718360277,0.9993612674223809,0.0006709333783452184
0.30412063867317607,0.8752691229900126,0.12470291571137034
0.18486298265497422,0.951275376577996,0.04829215153543103
0.06987379837643465,0.9930792194749489,0.006820834398385888
0.5548525999349357,0.6289258504560025,0.3710942382167904
0.13833653772808693,0.9729841290795402,0.02686021017877423
0.28758339896665785,0.8964349159098386,0.10356440908996507
0.4754844463348245,0.7196294934252303,0.28037414089908047
0.5914698512852979,0.5871699743714456,0.41281342774074004
0.43327069040620064,0.7845554724631857,0.21541680514837708
0.8766580122815779,0.17699629429615985,0.823021730946972
0.7156566310174455,0.40807274584836084,0.5919175938641043
0.4054742509500256,0.7880749036557988,0.21159690359084188
0.1868916217250608,0.9496089373273576,0.05037848596606119
0.4743768000227964,0.7315364781177264,0.2683571031186964
0.8080991010108222,0.22730344593502427,0.7726961261966507
-1.3293911475079394e-09,0.9999375581573269,-6.32034380857814e-20
0.022755003223414165,0.9992936766892416,0.0006877242525193065
0.48420685965858795,0.7165983051851198,0.2831553435252246
0.04335546748032833,0.9972940991769113,0.0026018836723320496
0.4957880352936005,0.7014503093148453,0.29846475518593496
0.3071432126405386,0.8756320876079146,0.12431797310423497
0.23167274809796543,0.9221060088702543,0.0772751973606886
0.7421793111593071,0.3717235567769622,0.6282613409995594
0.7445984885032615,0.38059640316633103,0.619301237381383
0.6226295139250063,0.5238677585743414,0.4757824343457675
0.7963205147590884,0.2931632073771114,0.7068118684477029
0.06831753358715414,0.9934337832764681,0.006570987774839677
0.6345295488197018,0.5404953214029236,0.4594928598198783
0.7292485933318731,0.40026605469901283,0.5994635154768809
0.786821623105909,0.3022939025424059,0.69771143260264
0.6792926180963312,0.4576995717717413,0.5422795447847378
0.2744447264743015,0.9035089356363079,0.09641154676850168
0.710549862086177,0.41727009979745266,0.5826605258480506
0.10684080881067844,0.9821562475049935,0.017667292820442014
0.696706070859942,0.4359916548869604,0.5639997201453492
0.4312952951510892,0.7511227737030439,0.24859776835200678
0.2811530149546507,0.9080312052288638,0.09194217627355004
0.32547779534201565,0.8702712435220838,0.12969313728830087
0.5150039905805712,0.6838484862667247,0.3161434483101901
0.14310036699715528,0.9742176547410202,0.025771327972157938
0.5074762218444201,0.6865092890421415,0.31322435444411056
0.6924083341026482,0.44842463118289777,0.5515385038580748
0.5031161414281642,0.7167722179838655,0.28324129552274624
0.8905444590000732,0.150818765976799,0.8491739502069351
0.3189514542759249,0.8806781478724127,0.11928046210476959
0.9125220391396114,0.10309264831850153,0.896907742073378
0.8116994047680511,0.2907531048503964,0.709226864822129
0.11589059722260274,0.9839873925930623,0.01599635747705808
0.3757376107011138,0.821531668096186,0.17837902073141879
0.4799178426082414,0.6993263405679463,0.30000108650945934
0.7555659571873359,0.2739785130819686,0.7260168507329696
0.4294314596138191,0.7282471635212433,0.2717411898570035
0.6870670055607715,0.44319066261218903,0.5567896648280093
0.3919856853616601,0.7733845680870147,0.22660688598454104
0.6582069178140201,0.4608526236481752,0.5391576020387648
0.37966354367256683,0.8101400986395235,0.1896780724538869
0.04730549851740977,0.9971302464255307,0.0028274793837186757
0.8937313882184814,0.1575652483316429,0.8423933987530707
0.8230868680486071,0.2576225257477251,0.7423458751764114
0.6300008007668573,0.5289562967633445,0.4710404057224889
0.8063125297719095,0.30333650891006875,0.6966616638322348
0.3028070856130072,0.884175606479555,0.11582177046680611
0.6520779421029855,0.508038685045284,0.4919199562560129
0.7925756197082716,0.29630687633909275,0.7037241917583997
0.48211823609602106,0.6959584415759273,0.3037167065711678
0.897990940111182,0.1398415022893244,0.8601594088506005
0.048583295297998395,0.9968627930080439,0.003137266393138226
0.47258129077691174,0.746858861169617,0.25313323706094315
0.04680664698007392,0.9970049131148617,0.003019754357711847
0.8131404938313701,0.27665404063407745,0.7233390823154874
0.14070207722742492,0.9733727261688473,0.0265219888410647
0.6986680198696738,0.44763361680547037,0.552338222647689
0.09570378526410635,0.985295502610334,0.013534383103932911
0.6675079197304402,0.5011901783079787,0.4987963644958274
0.8137667258380978,0.2853292813436288,0.7146810753726295
0.5936206068501564,0.5782220506124375,0.4216333737442894
0.39748109776076346,0.8125851854564891,0.18738246947061046
0.5575708667698885,0.618044092317596,0.3816990360057119
-1.3295086460386708e-09,0.9999092021256768,2.3751830314318136e-20
0.023529029676065225,0.9990189549015057,0.0007572483656618506
0.22866550680073952,0.9384970624925858,0.061497014748723156
0.5115632267206861,0.6713744225906336,0.32852823076530774
0.3793775223099013,0.8200985925220868,0.1797669012283415
0.5689214085559378,0.6139042047759965,0.3861003884124071
0.7777188088104494,0.34976922185482595,0.650205689531498
-7.591823131475318e-09,0.999848378936464,-4.670149089942202e-19
0.2505032558692156,0.9217931249025997,0.07806083580315484
0.32450386064781706,0.8724674251208782,0.12753510391831363
0.023441014272609004,0.9983872422754833,0.0008151347299299461
0.7729378397123582,0.33958152693884597,0.660318393517119
0.26113296143261583,0.9168551133769179,0.08312227432420405
0.1594457008391441,0.9568935316077672,0.04273739168788287
0.4241026004527694,0.7803522051763506,0.2196459264695847
0.15516708167743806,0.9690829013730118,0.030893758995407285
0.14200033200374437,0.9728280589177598,0.02718051039237546
0.13430022790964702,0.9748214056490855,0.024957554865303593
-1.5901791816266358e-09,0.9998362662591518,1.7445183512722193e-19
0.045806090659793866,0.996971411062311,0.0029240623455955316
0.7242943728800827,0.3938220998279756,0.6061223766025321
0.47502017021557497,0.7405940192387684,0.2593900870987167
0.6799365871714204,0.4575295099637232,0.5423755572086565
0.5789631712800457,0.6099222284002065,0.3900226077232214
0.15990226022156367,0.9689928656607426,0.031014279133388032
0.7091265085036857,0.4055891854601808,0.5943024973482554
0.8227970736250168,0.26551706494975885,0.7344410621320645
0.33023369528986574,0.8603715092427905,0.13954417585303736
0.4074897327969434,0.8052806486496618,0.19473696673215632
0.6371902490486269,0.5077486440162109,0.49182054488781424
0.46997832942743223,0.7138596601625027,0.2853654071104863
0.8255349610750918,0.25494762486008643,0.7450464635087943
0.5646188852257882,0.6276020251815609,0.37237113699391894
0.47533722075936885,0.7058649753970561,0.2941275476633895
0.7711699854013448,0.34115483508191097,0.6587380320663299
0.38024200531837743,0.8033520352289804,0.19669295798554282
0.24108712258385898,0.9210791463058915,0.0787010226208999
0.7244293873537916,0.3886750419658695,0.6113019818093532
0.07044722235974031,0.9939600601301233,0.006021555228161631
9.541075081689346e-09,0.999790137495763,2.0875464690024273e-20
0.8445429762818794,0.2374278949997332,0.7625666633865447
0.21524988198095288,0.9427996615877364,0.05713649041434337
0.28810075209635266,0.9009125027042368,0.09907563411195332
0.26084660688944455,0.910028801355645,0.08988432648240573
0.18342867031983698,0.9589292176874167,0.04106535262751554
0.1689746571940795,0.9605553962816819,0.03940325679548079
0.40032898537412803,0.7848814674426556,0.2149560214602035
0.8779845589237589,0.17091801123111333,0.8290741431994272
0.7394726043779409,0.37833688890912087,0.6216551148986957
0.9386601686755147,0.0809563935385097,0.918995077783867
0.6730761414494097,0.4180551069671495,0.5819322334548216
0.10150624436382419,0.9850703338964057,0.014846790192680332
0.7485742945765074,0.36790164009665005,0.6320565776268585
0.5723549647682431,0.615236126793272,0.38473643359345705
0.913708816669929,0.11756774165689411,0.8824326025068285
0.7288671885028061,0.39036215477942576,0.6093831530319951
0.7437495402148437,0.3758110150905798,0.624103765812144
0.4810205092081387,0.6908028292106453,0.3091381027654164
0.06863150184556115,0.9940060506431556,0.006020505271517203
0.46769262135462614,0.7128292312602369,0.2865085594361809
0.8378176908270154,0.2484102004611387,0.7515870597071338
0.5528776222977071,0.620538420568552,0.3794400352032023
0.09302980402515985,0.9875473155886065,0.012425740013733724
0.3399369301304179,0.8403280373812685,0.15902450477516294
0.5219624256584133,0.6730608284491366,0.32694640936903824
0.21638932209118697,0.9420259793570512,0.05796784598037015
0.7234568009848095,0.40356050715740566,0.5964024032206507
0.2066526336309272,0.943435822097909,0.05656868380883893
0.37011495087768725,0.8314721270269824,0.16842407542274596
0.7425520720210604,0.3782584569908005,0.621644193045638
0.35113774047421126,0.8224974762077556,0.17698826234430362
0.5588715522007176,0.5993106452841058,0.40051224539380015
0.946025460534301,0.07874956139436785,0.9214483888706576
0.5078577483563693,0.7003091526264088,0.2996731305638703
0.530913796508619,0.6765054473113318,0.32346336709577245
0.3558825914786265,0.8316961325527815,0.16816747335659912
0.7693669711657932,0.3458225167231727,0.6540962755076853
0.7653716551578228,0.3555688449098846,0.6444228239988656
0.7831795827581964,0.32403226587886547,0.6759346418587744
0.04787144840513422,0.9972246493155312,0.0027685241116345133
0.8505647822810641,0.20279265756132803,0.7971834935488474
0.819412385911272,0.24824437314884748,0.7517571338949132
0.9093980763082021,0.11016231531216597,0.8898297316388806
0.045812538575921255,0.9970374478014425,0.0029610621118210676
0.6449664801698054,0.5186978941682554,0.48127207874833383
0.43475031727635105,0.7478713964068938,0.25158255079853953
0.4592222234925042,0.7421433492043856,0.2578353028320325
-3.6419732743545193e-09,0.9995931385734635,1.8289179220153913e-19
0.2658411164402977,0.8996084064509162,0.09993292808302254
0.40211199656239327,0.8042214546496077,0.195704041718772
0.797744104210127,0.29234895655681664,0.7076305990838164
0.280218758087038,0.9013538613821998,0.09861842928556597
0.07239305492213502,0.9932918529341217,0.006691188539234088
0.8385553108738569,0.245379967581514,0.7546073099255282
0.2480332848686559,0.9202693672907589,0.07974173481533865
0.07148560293712242,0.9934492594481139,0.006504093188026935
0.5369821230764068,0.6382923517271721,0.3616802560263657
0.6520797746006401,0.4861765529603139,0.5138014032224817
0.16361581244818282,0.9644357641861834,0.035504829291339225
0.6605069115012311,0.4408784402472915,0.5591196070109761
0.3224688521100832,0.8803245005017274,0.11970029827073352
0.6891790300436788,0.46915047987637454,0.5308512695090237
0.5327573070507918,0.6490903573513002,0.3507390852348818
0.5853143180033441,0.5780179893641799,0.4216912995359924
0.4550686852271181,0.7575339411413339,0.2424247516044844
0.5864641521545408,0.5334398308093401,0.4665429899614898
0.19341123138959393,0.94792601178816,0.05192988414882837
0.6668572440210088,0.49561370465720084,0.5043863135450148
0.12057764322577003,0.9817342143684462,0.01822265876541935
0.8119582059812592,0.28144794940534296,0.7185233725914952
0.16293830648352858,0.962095985439327,0.03777557241660504
0.16489204367252427,0.9638742306945801,0.036122907294777656
0.4529099741469755,0.7403799631710848,0.25945058525393644
0.5826091710763096,0.6124339688055611,0.3875624281074574
0.18436258078450443,0.9568427545805405,0.04303414265195874
0.643822396442964,0.5433470569926103,0.4566188745612583
0.7656171142977838,0.3524410307435487,0.6475469949908466
0.22758463846434168,0.9131964154114611,0.08677486291023623
0.7137047141304149,0.43064547214781645,0.5693727190558712
1.2972284416967815e-08,0.9999209477911395,1.0726292482060116e-18
0.2665226892908076,0.8978642697676893,0.1013827954680851
0.45512329716955824,0.6959221399110546,0.30406507275283123
0.039722518815088204,0.9977293082256123,0.0022882879366254525
0.39815141080918653,0.7961710925982436,0.20375236277067887
0.7441663053201734,0.3865362419849949,0.6133803007839543
0.5800622846104612,0.5881045482601953,0.4117314984816561
0.6348688061911086,0.500668803654069,0.49925784570634335
-5.705874477500988e-09,0.9995607711666653,-9.06342225613035e-20
0.3519509046737239,0.8430502295466276,0.15687749131074996
0.12018381283908221,0.979205263036978,0.020451997341285374
0.48492753622005613,0.6582429436975753,0.34174535142195583
0.16957861503449473,0.9629664900142126,0.036986021696640586
0.4156197284573205,0.7710214531376159,0.22878405541230157
0.5607040718704284,0.6118190717892679,0.3881821914317745
0.7213637260530723,0.32426293009872165,0.6757323373907957
0.3448778805055721,0.8342693143586525,0.16482275676305244
0.7594026333746798,0.33838295513342137,0.6615954102498345
0.6541359378039445,0.46256828842454883,0.537401886259583
0.8980035423003503,0.12906754582255472,0.8709222967450806
0.918342899759557,0.10020117276497456,0.8997880880410111
0.2280391016926967,0.9324590336271699,0.06742586697209914
0.11578316776778456,0.979673504577413,0.020203504294898214
0.716348920445744,0.41692542345053135,0.5830668936472629
0.3006416150324127,0.8908384269028755,0.10910591453423829
0.7595775589979826,0.35029576845652427,0.6496929022642919
0.24075039738723447,0.9218186468588444,0.07811676396809605
0.5773854022727849,0.6160886560046993,0.3839047868056895
0.6416980510042269,0.5297102984323208,0.4701716607322562
0.04742546960718451,0.9972003769651309,0.002787852609160993
0.7444212203258261,0.3041790270842731,0.6958180415938886
0.8933742860739101,0.15251510738144333,0.8474670780284361
0.2876186829761542,0.8828867051457182,0.11680258190775888
1.7260287816874985e-09,0.999978406235209,7.478626888892735e-20
0.655581212748901,0.5080906581294923,0.49178662548499047
0.44573605146225687,0.7416291293441344,0.2582234644508751
0.6917733923809671,0.45956159535220337,0.5404523658970627
0.21273826618839647,0.9372319125465219,0.06262639934731787
0.12088413591745532,0.9775683621162422,0.022262492529557736
0.7833022435304159,0.3266143137382276,0.6733817397741814
0.6257407785521679,0.5282670277304339,0.4716224947248698
0.4366327206083564,0.7459925855113527,0.2531997003405467
0.6695026481619658,0.4903084165668059,0.5096819936014021
0.16580141464872802,0.9583265695489539,0.04111204156520803
0.6493079419199766,0.48715262054265357,0.5128611079049978
0.019625383272151395,0.9994073150688959,0.0005801195419679735
0.02031326277244428,0.9992116481111152,0.000603810736338149
0.48160141121306105,0.7036300770742505,0.29624483418888076
0.682044715938569,0.48352945367269057,0.5164096925119915
0.10382563907741482,0.9847135682564714,0.01528148335599286
0.19786428733004652,0.9444194563608193,0.055531940645445886
0.4186836412879614,0.7571690200763178,0.2427469230650592
0.023619540153134968,0.9992282594992582,0.0006910923901726033
0.41982493495904827,0.7923939739421098,0.2076067415784761
0.5671862421155959,0.6274630523355241,0.3725212049807381
0.044108821503767416,0.9972233411474276,0.002705779147199634
0.09062493449960672,0.9884072311801368,0.011594537780695522
0.3082986982050976,0.8658106945600988,0.13385991319265322
0.3590101833709521,0.8209608689286556,0.1787421135647291
0.5472769969386757,0.6272225969988947,0.3727632538736909
0.7877324574766167,0.3281704987211174,0.6718035845765284
0.8882368809701852,0.16447482728035492,0.8355397938917362
0.5015952236269171,0.6509973357394694,0.3489582244206244
0.6315136839145382,0.5186291538895806,0.4812086417798314
-9.88060987936699e-09,0.9999719228416153,5.405022702830436e-19
0.5100453582607274,0.6503180966067348,0.34949862574803797
0.2057848791792638,0.9370183734779703,0.06300191416296312
0.9385686838594004,0.08235174986377355,0.9177246717038744
0.5975938560565445,0.5796688837323648,0.42019639041131757
0.7469400364081672,0.37000048633215665,0.6300014661114953
0.42051993253515657,0.7725980041645456,0.2273825339431095
0.40966010457208707,0.8054854267502988,0.19449436532792547
0.26479022217823767,0.900032181730441,0.0999461996894209
0.5112739372996801,0.6785398285640601,0.3213409230507014
0.28458936665185053,0.90258863283171,0.09736579890626372
0.14324870226528263,0.9749080184630564,0.02507138104450081
0.489599987030823,0.6936073217546526,0.3062431482029096
0.6871782761612507,0.4753112000773592,0.5246672287093209
0.4830649040187757,0.6696663255035895,0.3303093938878989
0.3877059385737787,0.8212830172204839,0.17869954874417354
0.14454335742182095,0.9682428820345893,0.031381950101660325
0.5790932765318592,0.6087529849062328,0.3912585841231884
0.07635217792330146,0.9909738737893674,0.00889112455277476
0.2087043293075304,0.9313165791947697,0.06862731382973135
0.6393286010030891,0.4930501305867703,0.5068983055391457
0.022806466872881792,0.9991643717989892,0.0007531684566635542
0.023479396888037705,0.998780309361192,0.000869868203727488
0.770444077145259,0.33183664506819566,0.6681479643998386
0.7376907266489087,0.35294558956271405,0.6470190910891821
0.7623551644697643,0.3660105285347382,0.6339262333887237
0.1336022499330001,0.9764865579484621,0.023437185608521743
0.31395996703384726,0.8612438241805509,0.13863701213130794
0.3365800479057121,0.8657983452948567,0.1341782743735855
0.1857766614381678,0.9553624734927684,0.04462427168288836
0.8594747437718806,0.21119071615933566,0.7887725782805066
0.7173283600550447,0.4048524112841388,0.5950702439348423
0.40896571504960605,0.8028001977796039,0.19717564017477587
0.7959336608453607,0.27979599131488064,0.7201841051511211
0.8902451612604564,0.14110426070087304,0.858893740119445
0.2537125093506453,0.9234253879544567,0.0765725271198108
0.7455275445532563,0.3709123503738048,0.6289243443694431
0.44845025309173225,0.7428887159857763,0.25711698286412477
0.7677180159564321,0.3498161815772986,0.6500617018327617
0.022108676315678172,0.9989930833617048,0.000719438906396845
0.23634214761056221,0.9224183836549859,0.0771912814020703
0.023988813996956192,0.9987352871738446,0.0008510415964766457
0.5800368740101438,0.6043160686128374,0.39561645249430716
0.827216950279467,0.26735843790305885,0.7325722423927483
0.10587262359212452,0.982514940310864,0.01712751279661986
0.9126165364717703,0.10774783768947639,0.8922502925626608
0.5918474379336153,0.5700709099172188,0.4299285125408021
0.16383656010970957,0.9595314217268723,0.04023198057923121
0.10741362361076282,0.9867540155684723,0.013199582588710049
0.26163829581778036,0.9088599040889812,0.09098274198340774
0.06553409432100986,0.9943551726372832,0.005558560808556414
0.5985224496923576,0.5881374237979781,0.4117947317323632
0.21742357923008168,0.9314030759225479,0.06791111361881921
0.24036085462927967,0.9148813404289186,0.08509221488210754
0.6530586754847817,0.45804219431766935,0.5419396193833587
0.5157973992598487,0.6922645935339204,0.3076910266556022
0.11729405683440518,0.978590599967045,0.020309325553959614
0.3614930800652943,0.8188203203787386,0.18067111688219706
0.7132271899828277,0.4198302434696823,0.5801523585047564
0.28186740077835065,0.8913578385477225,0.10840206073245229
0.4441851596211366,0.744157910555587,0.2558468258978979
0.32491076082090475,0.8566500981592493,0.14337302619217906
0.8125706612063524,0.2577361314895285,0.7422645655793325
0.5407774180898532,0.6387045467872353,0.36131574563999763
0.25652371789695017,0.9206561687205715,0.07932687645391147
0.21008048618505087,0.9459923982898828,0.054008169555029635
0.023134898925602592,0.9993701181654097,0.0006267476329706636
0.8975979103129575,0.15172082322841599,0.8483809135789161
0.12028518635106043,0.9791931207964628,0.020443941458290153
0.9173539365609346,0.11563541661561293,0.8843534187618451
0.8955499776008511,0.1443957077479637,0.8555965620648355
0.774704032520275,0.3163625045214667,0.6836413710122169
0.11910114348191048,0.9806395274211128,0.019263297006357486
0.18808147721636753,0.9468898557025804,0.05296356185429468
0.09345590591651008,0.9875563709774839,0.012292127195929288
0.6355182182985236,0.4994091401565707,0.5005813602433568
0.09266477371294336,0.987911196936707,0.012125478850636992
0.8287520813202165,0.24054862337725025,0.759436643620255
0.6370504107289061,0.5198266236822382,0.4800888665780522
0.355100729798073,0.8271907915429247,0.17247496616664645
0.09678232894047481,0.987570049955652,0.012399673392375719
0.20415428291164184,0.9443055264574911,0.05557788832037466
0.5175583130845572,0.6672945773096014,0.33264087062601244
0.8084797218998626,0.27313735294952324,0.7269151375689921
0.1425220502705586,0.969683730743935,0.030255689962073957
4.256398296763118e-10,0.9996724515466046,4.512893604076864e-20
4.98375286010514e-09,0.9995600829558666,6.398817702392894e-19
0.046350745769459016,0.9966938118947757,0.0031408113054591695
0.4923884428351719,0.7151602996033822,0.2848313132124373
0.6088857233670779,0.565443490685586,0.4345032746301449
0.7293726778572763,0.394239921885324,0.6056281439426064
0.2893595515462112,0.8786634354841388,0.12067191644584593
0.791556262891748,0.3082601147122052,0.6917061350683236
0.21289921879511428,0.9432639744638018,0.056703633296840646
0.09067637063972038,0.9892789330380335,0.010710082918624467
0.4550126395486276,0.736354418333959,0.26360532861010905
0.7755942966138872,0.33102399731091076,0.6689221770013691
0.21421185474406843,0.9410876727508458,0.058851250722931424
0.04824855663916644,0.9969912761028242,0.002986191426160172
0.5960202195350222,0.5427656224259435,0.4571505828947844
0.03803397953869116,0.9977048704333725,0.0022519086186245656
0.09766622781693028,0.9859987032384758,0.013964402376955624
0.5661696339508832,0.6248723380936337,0.37502653031292216
0.8006120604689642,0.291072787697484,0.7089440794196591
0.18484499087891354,0.9506139573379598,0.04928333582997046
0.8955240094565251,0.15498640696916316,0.8450044622717887
0.5975077355388845,0.601757170369707,0.3982286392070917
0.4858386237303349,0.693155590605873,0.3064462048785126
0.6676705924437439,0.46332474563514425,0.5367152080051725
0.5593852375806618,0.6027017898552505,0.39729396258846544
0.778668266129361,0.3283591602367801,0.6716344828338431
0.1584675161420168,0.9615947405644827,0.037297351834733275
0.6525784840959237,0.4852830576790267,0.5144951818884227
0.8697289171059638,0.19147416463991518,0.8084427903459857
0.6935930207171742,0.4538038922571371,0.5461938278603705
0.7437823483295234,0.3772530996240946,0.622741618961095
0.7878243798495573,0.2982096692192898,0.7017777301819691
0.5974068567565861,0.5559657857103352,0.44389640422424903
0.33844559527228146,0.8519828488889308,0.1479214311783756
0.7464357086268644,0.3848853617402186,0.6150777646130525
0.2966928614432654,0.8696602032403403,0.1299898362858014
0.5506721145705823,0.6220073112259602,0.3777446427316021
0.2389045043287959,0.9258121617720622,0.07406278350877453
0.7469965857217332,0.3602085831209361,0.639795503681219
0.26021172716326857,0.9180063405368764,0.08194176141972148
0.29785788551629916,0.8849595302341492,0.1149160614142261
0.15439618613211567,0.9705855600289371,0.029330223762209066
0.6778934212801105,0.4640384122799004,0.5359220339406152
0.41797289063620463,0.782935089599387,0.21692867190377776
0.2919604670601799,0.8954012815415875,0.10456128502872025
0.7803200771110341,0.32995043151688114,0.6700231304532682
0.021008716063406287,0.9992657836450564,0.0006440982486700117
0.6667540611556068,0.49214855251656364,0.5077965272111282
0.38538793268730615,0.7919529542245107,0.20803255663951434
0.31859894691239043,0.8491010426064441,0.15080245192218295
0.5064236655508897,0.6737076166347958,0.32595662597945796
0.579919069742328,0.5564897961257561,0.44348229470793116
0.19322278653972916,0.9518234024729114,0.04814425883320269
0.18337457021007486,0.9494141658471659,0.05019459938843354
0.36658754935909016,0.8347244478379702,0.16525912145655025
0.042277450318101935,0.997315958534134,0.0026594817910291896
0.6775550892449935,0.496216009203983,0.5036890392573377
0.8267959210016358,0.23444687873422435,0.7655811326598468
0.47054777851161483,0.7216254541416385,0.27836492253879314
0.5417221114893304,0.6597272242776407,0.34025583428346373
0.1629913006107901,0.9659046104342338,0.034088592080313035
0.7312832204912091,0.3980511585478201,0.6018909188441288
0.6563035897069736,0.47605491114931336,0.5239870538702818
0.7941520826784315,0.31033083379543985,0.6895980397867513
0.11547334916275054,0.9844121512248994,0.015576793078435102
0.6949456775454542,0.4567037244127289,0.5432960678624372
0.5425954468910992,0.6438231274227705,0.35591817889679916
0.12416326872064976,0.9777090432577368,0.022286084235475526
0.1401730623687001,0.975912000038994,0.02408586008262881
0.19302403138938592,0.9442894233398936,0.0551477020093271
0.42954200991449465,0.76097089619107,0.2389527474769416
